LGD-Nummer;Name;Datum;Abstich [m];Hinweis;Wasserstand [m über NHN2016];Flurabstand [m];Geländeoberkante [m über NHN2016];Messpunkthöhe [m über NHN2016];Wasserwirtschaftsjahr
110070719;VII/71 -HILTRUP-   ;1975-09-08;11,63;;56,08;11,55;67,63;67,71;1975
110070719;VII/71 -HILTRUP-   ;1975-09-15;11,64;;56,07;11,56;67,63;67,71;1975
110070719;VII/71 -HILTRUP-   ;1975-09-22;11,65;;56,06;11,57;67,63;67,71;1975
110070719;VII/71 -HILTRUP-   ;1975-09-29;11,65;;56,06;11,57;67,63;67,71;1975
110070719;VII/71 -HILTRUP-   ;1975-10-06;11,65;;56,06;11,57;67,63;67,71;1975
110070719;VII/71 -HILTRUP-   ;1975-10-13;11,66;;56,05;11,58;67,63;67,71;1975
110070719;VII/71 -HILTRUP-   ;1975-10-20;11,68;;56,03;11,60;67,63;67,71;1975
110070719;VII/71 -HILTRUP-   ;1975-10-27;11,68;;56,03;11,60;67,63;67,71;1975
110070719;VII/71 -HILTRUP-   ;1975-11-03;11,68;;56,03;11,60;67,63;67,71;1976
110070719;VII/71 -HILTRUP-   ;1975-11-10;11,67;;56,04;11,59;67,63;67,71;1976
110070719;VII/71 -HILTRUP-   ;1975-11-17;11,67;;56,04;11,59;67,63;67,71;1976
110070719;VII/71 -HILTRUP-   ;1975-11-24;11,68;;56,03;11,60;67,63;67,71;1976
110070719;VII/71 -HILTRUP-   ;1975-12-01;11,67;;56,04;11,59;67,63;67,71;1976
110070719;VII/71 -HILTRUP-   ;1975-12-08;11,68;;56,03;11,60;67,63;67,71;1976
110070719;VII/71 -HILTRUP-   ;1975-12-15;11,68;;56,03;11,60;67,63;67,71;1976
110070719;VII/71 -HILTRUP-   ;1975-12-22;11,69;;56,02;11,61;67,63;67,71;1976
110070719;VII/71 -HILTRUP-   ;1975-12-29;11,70;;56,01;11,62;67,63;67,71;1976
110070719;VII/71 -HILTRUP-   ;1976-01-05;11,71;;56,00;11,63;67,63;67,71;1976
110070719;VII/71 -HILTRUP-   ;1976-01-12;11,73;;55,98;11,65;67,63;67,71;1976
110070719;VII/71 -HILTRUP-   ;1976-01-19;11,73;;55,98;11,65;67,63;67,71;1976
110070719;VII/71 -HILTRUP-   ;1976-01-26;11,74;;55,97;11,66;67,63;67,71;1976
110070719;VII/71 -HILTRUP-   ;1976-02-02;11,74;;55,97;11,66;67,63;67,71;1976
110070719;VII/71 -HILTRUP-   ;1976-02-09;11,75;;55,96;11,67;67,63;67,71;1976
110070719;VII/71 -HILTRUP-   ;1976-02-16;11,75;;55,96;11,67;67,63;67,71;1976
110070719;VII/71 -HILTRUP-   ;1976-02-23;11,76;;55,95;11,68;67,63;67,71;1976
110070719;VII/71 -HILTRUP-   ;1976-03-01;11,76;;55,95;11,68;67,63;67,71;1976
110070719;VII/71 -HILTRUP-   ;1976-03-08;11,77;;55,94;11,69;67,63;67,71;1976
110070719;VII/71 -HILTRUP-   ;1976-03-15;11,78;;55,93;11,70;67,63;67,71;1976
110070719;VII/71 -HILTRUP-   ;1976-03-22;11,78;;55,93;11,70;67,63;67,71;1976
110070719;VII/71 -HILTRUP-   ;1976-03-29;11,79;;55,92;11,71;67,63;67,71;1976
110070719;VII/71 -HILTRUP-   ;1976-04-05;11,80;;55,91;11,72;67,63;67,71;1976
110070719;VII/71 -HILTRUP-   ;1976-04-12;11,82;;55,89;11,74;67,63;67,71;1976
110070719;VII/71 -HILTRUP-   ;1976-04-19;11,83;;55,88;11,75;67,63;67,71;1976
110070719;VII/71 -HILTRUP-   ;1976-04-26;11,84;;55,87;11,76;67,63;67,71;1976
110070719;VII/71 -HILTRUP-   ;1976-05-03;11,85;;55,86;11,77;67,63;67,71;1976
110070719;VII/71 -HILTRUP-   ;1976-05-10;11,86;;55,85;11,78;67,63;67,71;1976
110070719;VII/71 -HILTRUP-   ;1976-05-17;11,86;;55,85;11,78;67,63;67,71;1976
110070719;VII/71 -HILTRUP-   ;1976-05-24;11,87;;55,84;11,79;67,63;67,71;1976
110070719;VII/71 -HILTRUP-   ;1976-05-31;11,90;;55,81;11,82;67,63;67,71;1976
110070719;VII/71 -HILTRUP-   ;1976-06-07;11,92;;55,79;11,84;67,63;67,71;1976
110070719;VII/71 -HILTRUP-   ;1976-06-14;11,94;;55,77;11,86;67,63;67,71;1976
110070719;VII/71 -HILTRUP-   ;1976-06-21;11,96;;55,75;11,88;67,63;67,71;1976
110070719;VII/71 -HILTRUP-   ;1976-06-28;11,98;;55,73;11,90;67,63;67,71;1976
110070719;VII/71 -HILTRUP-   ;1976-07-05;12,01;;55,70;11,93;67,63;67,71;1976
110070719;VII/71 -HILTRUP-   ;1976-07-12;12,05;;55,66;11,97;67,63;67,71;1976
110070719;VII/71 -HILTRUP-   ;1976-07-19;12,05;;55,66;11,97;67,63;67,71;1976
110070719;VII/71 -HILTRUP-   ;1976-07-26;12,08;;55,63;12,00;67,63;67,71;1976
110070719;VII/71 -HILTRUP-   ;1976-08-02;12,11;;55,60;12,03;67,63;67,71;1976
110070719;VII/71 -HILTRUP-   ;1976-08-09;12,14;;55,57;12,06;67,63;67,71;1976
110070719;VII/71 -HILTRUP-   ;1976-08-16;12,16;;55,55;12,08;67,63;67,71;1976
110070719;VII/71 -HILTRUP-   ;1976-08-23;12,20;;55,51;12,12;67,63;67,71;1976
110070719;VII/71 -HILTRUP-   ;1976-08-30;12,22;;55,49;12,14;67,63;67,71;1976
110070719;VII/71 -HILTRUP-   ;1976-09-06;12,25;;55,46;12,17;67,63;67,71;1976
110070719;VII/71 -HILTRUP-   ;1976-09-13;12,27;;55,44;12,19;67,63;67,71;1976
110070719;VII/71 -HILTRUP-   ;1976-09-20;12,30;;55,41;12,22;67,63;67,71;1976
110070719;VII/71 -HILTRUP-   ;1976-09-27;12,30;;55,41;12,22;67,63;67,71;1976
110070719;VII/71 -HILTRUP-   ;1976-10-04;12,31;;55,40;12,23;67,63;67,71;1976
110070719;VII/71 -HILTRUP-   ;1976-10-11;12,34;;55,37;12,26;67,63;67,71;1976
110070719;VII/71 -HILTRUP-   ;1976-10-18;12,35;;55,36;12,27;67,63;67,71;1976
110070719;VII/71 -HILTRUP-   ;1976-10-25;12,35;;55,36;12,27;67,63;67,71;1976
110070719;VII/71 -HILTRUP-   ;1976-11-01;12,38;;55,33;12,30;67,63;67,71;1977
110070719;VII/71 -HILTRUP-   ;1976-11-08;12,39;;55,32;12,31;67,63;67,71;1977
110070719;VII/71 -HILTRUP-   ;1976-11-15;12,40;;55,31;12,32;67,63;67,71;1977
110070719;VII/71 -HILTRUP-   ;1976-11-22;12,40;;55,31;12,32;67,63;67,71;1977
110070719;VII/71 -HILTRUP-   ;1976-11-29;12,42;;55,29;12,34;67,63;67,71;1977
110070719;VII/71 -HILTRUP-   ;1976-12-06;12,41;;55,30;12,33;67,63;67,71;1977
110070719;VII/71 -HILTRUP-   ;1976-12-13;12,40;;55,31;12,32;67,63;67,71;1977
110070719;VII/71 -HILTRUP-   ;1976-12-20;12,38;;55,33;12,30;67,63;67,71;1977
110070719;VII/71 -HILTRUP-   ;1976-12-27;12,38;;55,33;12,30;67,63;67,71;1977
110070719;VII/71 -HILTRUP-   ;1977-01-03;12,39;;55,32;12,31;67,63;67,71;1977
110070719;VII/71 -HILTRUP-   ;1977-01-10;12,39;;55,32;12,31;67,63;67,71;1977
110070719;VII/71 -HILTRUP-   ;1977-01-17;12,40;;55,31;12,32;67,63;67,71;1977
110070719;VII/71 -HILTRUP-   ;1977-01-24;12,40;;55,31;12,32;67,63;67,71;1977
110070719;VII/71 -HILTRUP-   ;1977-01-31;12,41;;55,30;12,33;67,63;67,71;1977
110070719;VII/71 -HILTRUP-   ;1977-02-07;12,30;;55,41;12,22;67,63;67,71;1977
110070719;VII/71 -HILTRUP-   ;1977-02-14;12,30;;55,41;12,22;67,63;67,71;1977
110070719;VII/71 -HILTRUP-   ;1977-02-21;12,40;;55,31;12,32;67,63;67,71;1977
110070719;VII/71 -HILTRUP-   ;1977-02-28;12,30;;55,41;12,22;67,63;67,71;1977
110070719;VII/71 -HILTRUP-   ;1977-03-07;12,30;Wert ergänzt;55,41;12,22;67,63;67,71;1977
110070719;VII/71 -HILTRUP-   ;1977-03-14;12,31;Wert ergänzt;55,40;12,23;67,63;67,71;1977
110070719;VII/71 -HILTRUP-   ;1977-03-21;12,29;Wert ergänzt;55,42;12,21;67,63;67,71;1977
110070719;VII/71 -HILTRUP-   ;1977-03-28;12,28;Wert ergänzt;55,43;12,20;67,63;67,71;1977
110070719;VII/71 -HILTRUP-   ;1977-04-04;12,28;;55,43;12,20;67,63;67,71;1977
110070719;VII/71 -HILTRUP-   ;1977-04-11;12,21;;55,50;12,13;67,63;67,71;1977
110070719;VII/71 -HILTRUP-   ;1977-04-18;12,19;;55,52;12,11;67,63;67,71;1977
110070719;VII/71 -HILTRUP-   ;1977-04-25;12,16;;55,55;12,08;67,63;67,71;1977
110070719;VII/71 -HILTRUP-   ;1977-05-02;12,18;;55,53;12,10;67,63;67,71;1977
110070719;VII/71 -HILTRUP-   ;1977-05-09;12,16;;55,55;12,08;67,63;67,71;1977
110070719;VII/71 -HILTRUP-   ;1977-05-16;12,16;;55,55;12,08;67,63;67,71;1977
110070719;VII/71 -HILTRUP-   ;1977-05-23;12,12;;55,59;12,04;67,63;67,71;1977
110070719;VII/71 -HILTRUP-   ;1977-05-30;12,10;;55,61;12,02;67,63;67,71;1977
110070719;VII/71 -HILTRUP-   ;1977-06-06;12,10;;55,61;12,02;67,63;67,71;1977
110070719;VII/71 -HILTRUP-   ;1977-06-13;12,12;;55,59;12,04;67,63;67,71;1977
110070719;VII/71 -HILTRUP-   ;1977-06-20;12,10;;55,61;12,02;67,63;67,71;1977
110070719;VII/71 -HILTRUP-   ;1977-06-27;12,06;;55,65;11,98;67,63;67,71;1977
110070719;VII/71 -HILTRUP-   ;1977-07-04;12,06;;55,65;11,98;67,63;67,71;1977
110070719;VII/71 -HILTRUP-   ;1977-07-11;12,00;;55,71;11,92;67,63;67,71;1977
110070719;VII/71 -HILTRUP-   ;1977-07-18;12,00;;55,71;11,92;67,63;67,71;1977
110070719;VII/71 -HILTRUP-   ;1977-07-25;12,10;;55,61;12,02;67,63;67,71;1977
110070719;VII/71 -HILTRUP-   ;1977-08-01;12,00;;55,71;11,92;67,63;67,71;1977
110070719;VII/71 -HILTRUP-   ;1977-08-08;11,97;;55,74;11,89;67,63;67,71;1977
110070719;VII/71 -HILTRUP-   ;1977-08-15;12,08;;55,63;12,00;67,63;67,71;1977
110070719;VII/71 -HILTRUP-   ;1977-08-22;12,05;;55,66;11,97;67,63;67,71;1977
110070719;VII/71 -HILTRUP-   ;1977-08-29;12,00;;55,71;11,92;67,63;67,71;1977
110070719;VII/71 -HILTRUP-   ;1977-09-05;11,92;;55,79;11,84;67,63;67,71;1977
110070719;VII/71 -HILTRUP-   ;1977-09-12;11,86;;55,85;11,78;67,63;67,71;1977
110070719;VII/71 -HILTRUP-   ;1977-09-19;11,90;;55,81;11,82;67,63;67,71;1977
110070719;VII/71 -HILTRUP-   ;1977-09-26;11,83;;55,88;11,75;67,63;67,71;1977
110070719;VII/71 -HILTRUP-   ;1977-10-03;11,89;;55,82;11,81;67,63;67,71;1977
110070719;VII/71 -HILTRUP-   ;1977-10-10;11,96;;55,75;11,88;67,63;67,71;1977
110070719;VII/71 -HILTRUP-   ;1977-10-17;11,86;;55,85;11,78;67,63;67,71;1977
110070719;VII/71 -HILTRUP-   ;1977-10-24;11,87;;55,84;11,79;67,63;67,71;1977
110070719;VII/71 -HILTRUP-   ;1977-10-31;11,84;;55,87;11,76;67,63;67,71;1977
110070719;VII/71 -HILTRUP-   ;1977-11-07;11,90;;55,81;11,82;67,63;67,71;1978
110070719;VII/71 -HILTRUP-   ;1977-11-14;11,86;;55,85;11,78;67,63;67,71;1978
110070719;VII/71 -HILTRUP-   ;1977-11-21;11,96;;55,75;11,88;67,63;67,71;1978
110070719;VII/71 -HILTRUP-   ;1977-11-28;11,93;;55,78;11,85;67,63;67,71;1978
110070719;VII/71 -HILTRUP-   ;1977-12-05;11,93;;55,78;11,85;67,63;67,71;1978
110070719;VII/71 -HILTRUP-   ;1977-12-12;11,98;;55,73;11,90;67,63;67,71;1978
110070719;VII/71 -HILTRUP-   ;1977-12-19;12,00;;55,71;11,92;67,63;67,71;1978
110070719;VII/71 -HILTRUP-   ;1977-12-26;12,03;;55,68;11,95;67,63;67,71;1978
110070719;VII/71 -HILTRUP-   ;1978-01-02;12,04;;55,67;11,96;67,63;67,71;1978
110070719;VII/71 -HILTRUP-   ;1978-01-09;12,11;;55,60;12,03;67,63;67,71;1978
110070719;VII/71 -HILTRUP-   ;1978-01-16;12,12;;55,59;12,04;67,63;67,71;1978
110070719;VII/71 -HILTRUP-   ;1978-01-23;12,02;;55,69;11,94;67,63;67,71;1978
110070719;VII/71 -HILTRUP-   ;1978-01-30;12,04;;55,67;11,96;67,63;67,71;1978
110070719;VII/71 -HILTRUP-   ;1978-02-06;12,19;;55,52;12,11;67,63;67,71;1978
110070719;VII/71 -HILTRUP-   ;1978-02-13;12,20;;55,51;12,12;67,63;67,71;1978
110070719;VII/71 -HILTRUP-   ;1978-02-20;12,23;;55,48;12,15;67,63;67,71;1978
110070719;VII/71 -HILTRUP-   ;1978-02-27;12,18;;55,53;12,10;67,63;67,71;1978
110070719;VII/71 -HILTRUP-   ;1978-03-06;12,16;;55,55;12,08;67,63;67,71;1978
110070719;VII/71 -HILTRUP-   ;1978-03-13;12,18;;55,53;12,10;67,63;67,71;1978
110070719;VII/71 -HILTRUP-   ;1978-03-20;12,22;;55,49;12,14;67,63;67,71;1978
110070719;VII/71 -HILTRUP-   ;1978-03-27;12,20;;55,51;12,12;67,63;67,71;1978
110070719;VII/71 -HILTRUP-   ;1978-04-03;12,10;;55,61;12,02;67,63;67,71;1978
110070719;VII/71 -HILTRUP-   ;1978-04-10;12,06;;55,65;11,98;67,63;67,71;1978
110070719;VII/71 -HILTRUP-   ;1978-04-17;12,04;;55,67;11,96;67,63;67,71;1978
110070719;VII/71 -HILTRUP-   ;1978-04-24;12,04;;55,67;11,96;67,63;67,71;1978
110070719;VII/71 -HILTRUP-   ;1978-05-01;12,02;;55,69;11,94;67,63;67,71;1978
110070719;VII/71 -HILTRUP-   ;1978-05-08;12,04;;55,67;11,96;67,63;67,71;1978
110070719;VII/71 -HILTRUP-   ;1978-05-15;12,03;;55,68;11,95;67,63;67,71;1978
110070719;VII/71 -HILTRUP-   ;1978-05-22;12,00;;55,71;11,92;67,63;67,71;1978
110070719;VII/71 -HILTRUP-   ;1978-05-29;11,97;;55,74;11,89;67,63;67,71;1978
110070719;VII/71 -HILTRUP-   ;1978-06-05;11,93;;55,78;11,85;67,63;67,71;1978
110070719;VII/71 -HILTRUP-   ;1978-06-12;11,91;;55,80;11,83;67,63;67,71;1978
110070719;VII/71 -HILTRUP-   ;1978-06-19;11,90;;55,81;11,82;67,63;67,71;1978
110070719;VII/71 -HILTRUP-   ;1978-06-26;11,95;;55,76;11,87;67,63;67,71;1978
110070719;VII/71 -HILTRUP-   ;1978-07-03;11,90;;55,81;11,82;67,63;67,71;1978
110070719;VII/71 -HILTRUP-   ;1978-07-10;11,90;;55,81;11,82;67,63;67,71;1978
110070719;VII/71 -HILTRUP-   ;1978-07-17;11,87;;55,84;11,79;67,63;67,71;1978
110070719;VII/71 -HILTRUP-   ;1978-07-24;11,79;;55,92;11,71;67,63;67,71;1978
110070719;VII/71 -HILTRUP-   ;1978-07-31;11,75;;55,96;11,67;67,63;67,71;1978
110070719;VII/71 -HILTRUP-   ;1978-08-07;11,70;;56,01;11,62;67,63;67,71;1978
110070719;VII/71 -HILTRUP-   ;1978-08-14;11,70;;56,01;11,62;67,63;67,71;1978
110070719;VII/71 -HILTRUP-   ;1978-08-21;11,65;;56,06;11,57;67,63;67,71;1978
110070719;VII/71 -HILTRUP-   ;1978-08-28;11,74;;55,97;11,66;67,63;67,71;1978
110070719;VII/71 -HILTRUP-   ;1978-09-04;11,79;;55,92;11,71;67,63;67,71;1978
110070719;VII/71 -HILTRUP-   ;1978-09-11;11,69;;56,02;11,61;67,63;67,71;1978
110070719;VII/71 -HILTRUP-   ;1978-09-18;11,68;;56,03;11,60;67,63;67,71;1978
110070719;VII/71 -HILTRUP-   ;1978-09-25;11,68;;56,03;11,60;67,63;67,71;1978
110070719;VII/71 -HILTRUP-   ;1978-10-02;11,68;;56,03;11,60;67,63;67,71;1978
110070719;VII/71 -HILTRUP-   ;1978-10-09;11,76;;55,95;11,68;67,63;67,71;1978
110070719;VII/71 -HILTRUP-   ;1978-10-16;11,68;;56,03;11,60;67,63;67,71;1978
110070719;VII/71 -HILTRUP-   ;1978-10-23;11,62;;56,09;11,54;67,63;67,71;1978
110070719;VII/71 -HILTRUP-   ;1978-10-30;11,65;;56,06;11,57;67,63;67,71;1978
110070719;VII/71 -HILTRUP-   ;1978-11-06;11,57;;56,14;11,49;67,63;67,71;1979
110070719;VII/71 -HILTRUP-   ;1978-12-04;11,53;;56,18;11,45;67,63;67,71;1979
110070719;VII/71 -HILTRUP-   ;1979-01-01;11,54;;56,17;11,46;67,63;67,71;1979
110070719;VII/71 -HILTRUP-   ;1979-02-05;11,44;;56,27;11,36;67,63;67,71;1979
110070719;VII/71 -HILTRUP-   ;1979-03-05;11,41;;56,30;11,33;67,63;67,71;1979
110070719;VII/71 -HILTRUP-   ;1979-04-02;11,22;;56,49;11,14;67,63;67,71;1979
110070719;VII/71 -HILTRUP-   ;1979-05-07;11,13;;56,58;11,05;67,63;67,71;1979
110070719;VII/71 -HILTRUP-   ;1979-06-04;11,03;;56,68;10,95;67,63;67,71;1979
110070719;VII/71 -HILTRUP-   ;1979-07-02;10,97;;56,74;10,89;67,63;67,71;1979
110070719;VII/71 -HILTRUP-   ;1979-08-06;10,87;;56,84;10,79;67,63;67,71;1979
110070719;VII/71 -HILTRUP-   ;1979-09-03;10,82;;56,89;10,74;67,63;67,71;1979
110070719;VII/71 -HILTRUP-   ;1979-10-01;10,78;;56,93;10,70;67,63;67,71;1979
110070719;VII/71 -HILTRUP-   ;1979-11-05;10,80;;56,91;10,72;67,63;67,71;1980
110070719;VII/71 -HILTRUP-   ;1979-12-03;10,86;;56,85;10,78;67,63;67,71;1980
110070719;VII/71 -HILTRUP-   ;1980-01-07;10,72;;56,99;10,64;67,63;67,71;1980
110070719;VII/71 -HILTRUP-   ;1980-02-04;10,67;;57,04;10,59;67,63;67,71;1980
110070719;VII/71 -HILTRUP-   ;1980-03-03;10,70;;57,01;10,62;67,63;67,71;1980
110070719;VII/71 -HILTRUP-   ;1980-04-07;10,73;;56,98;10,65;67,63;67,71;1980
110070719;VII/71 -HILTRUP-   ;1980-05-05;10,56;;57,15;10,48;67,63;67,71;1980
110070719;VII/71 -HILTRUP-   ;1980-06-02;10,66;;57,05;10,58;67,63;67,71;1980
110070719;VII/71 -HILTRUP-   ;1980-07-07;10,56;;57,15;10,48;67,63;67,71;1980
110070719;VII/71 -HILTRUP-   ;1980-08-04;10,43;;57,28;10,35;67,63;67,71;1980
110070719;VII/71 -HILTRUP-   ;1980-09-01;10,43;;57,28;10,35;67,63;67,71;1980
110070719;VII/71 -HILTRUP-   ;1980-10-06;10,37;;57,34;10,29;67,63;67,71;1980
110070719;VII/71 -HILTRUP-   ;1980-11-03;10,25;;57,46;10,17;67,63;67,71;1981
110070719;VII/71 -HILTRUP-   ;1980-12-01;10,29;;57,42;10,21;67,63;67,71;1981
110070719;VII/71 -HILTRUP-   ;1981-01-05;10,13;;57,58;10,05;67,63;67,71;1981
110070719;VII/71 -HILTRUP-   ;1981-02-02;9,99;;57,72;9,91;67,63;67,71;1981
110070719;VII/71 -HILTRUP-   ;1981-03-02;9,18;;58,53;9,10;67,63;67,71;1981
110070719;VII/71 -HILTRUP-   ;1981-04-06;8,83;;58,88;8,75;67,63;67,71;1981
110070719;VII/71 -HILTRUP-   ;1981-05-04;9,72;;57,99;9,64;67,63;67,71;1981
110070719;VII/71 -HILTRUP-   ;1981-06-01;9,65;;58,06;9,57;67,63;67,71;1981
110070719;VII/71 -HILTRUP-   ;1981-07-06;9,67;;58,04;9,59;67,63;67,71;1981
110070719;VII/71 -HILTRUP-   ;1981-08-03;9,54;;58,17;9,46;67,63;67,71;1981
110070719;VII/71 -HILTRUP-   ;1981-09-07;9,50;;58,21;9,42;67,63;67,71;1981
110070719;VII/71 -HILTRUP-   ;1981-10-05;9,47;;58,24;9,39;67,63;67,71;1981
110070719;VII/71 -HILTRUP-   ;1981-11-02;9,49;;58,22;9,41;67,63;67,71;1982
110070719;VII/71 -HILTRUP-   ;1981-12-07;9,44;;58,27;9,36;67,63;67,71;1982
110070719;VII/71 -HILTRUP-   ;1982-01-04;9,35;;58,36;9,27;67,63;67,71;1982
110070719;VII/71 -HILTRUP-   ;1982-02-01;9,26;;58,45;9,18;67,63;67,71;1982
110070719;VII/71 -HILTRUP-   ;1982-03-01;9,16;;58,55;9,08;67,63;67,71;1982
110070719;VII/71 -HILTRUP-   ;1982-04-05;9,08;;58,63;9,00;67,63;67,71;1982
110070719;VII/71 -HILTRUP-   ;1982-05-03;9,03;;58,68;8,95;67,63;67,71;1982
110070719;VII/71 -HILTRUP-   ;1982-06-07;9,04;;58,67;8,96;67,63;67,71;1982
110070719;VII/71 -HILTRUP-   ;1982-07-05;9,08;;58,63;9,00;67,63;67,71;1982
110070719;VII/71 -HILTRUP-   ;1982-08-02;9,18;;58,53;9,10;67,63;67,71;1982
110070719;VII/71 -HILTRUP-   ;1982-09-06;9,13;;58,58;9,05;67,63;67,71;1982
110070719;VII/71 -HILTRUP-   ;1982-10-04;9,30;;58,41;9,22;67,63;67,71;1982
110070719;VII/71 -HILTRUP-   ;1982-11-01;9,34;;58,37;9,26;67,63;67,71;1983
110070719;VII/71 -HILTRUP-   ;1982-12-06;9,39;;58,32;9,31;67,63;67,71;1983
110070719;VII/71 -HILTRUP-   ;1983-01-03;9,40;;58,31;9,32;67,63;67,71;1983
110070719;VII/71 -HILTRUP-   ;1983-02-07;9,27;;58,44;9,19;67,63;67,71;1983
110070719;VII/71 -HILTRUP-   ;1983-03-07;9,28;;58,43;9,20;67,63;67,71;1983
110070719;VII/71 -HILTRUP-   ;1983-04-04;9,24;;58,47;9,16;67,63;67,71;1983
110070719;VII/71 -HILTRUP-   ;1983-05-02;9,12;;58,59;9,04;67,63;67,71;1983
110070719;VII/71 -HILTRUP-   ;1983-06-06;9,17;;58,54;9,09;67,63;67,71;1983
110070719;VII/71 -HILTRUP-   ;1983-07-04;9,12;;58,59;9,04;67,63;67,71;1983
110070719;VII/71 -HILTRUP-   ;1983-08-01;9,13;;58,58;9,05;67,63;67,71;1983
110070719;VII/71 -HILTRUP-   ;1983-09-05;9,17;;58,54;9,09;67,63;67,71;1983
110070719;VII/71 -HILTRUP-   ;1983-10-03;9,26;;58,45;9,18;67,63;67,71;1983
110070719;VII/71 -HILTRUP-   ;1983-11-07;9,31;;58,40;9,23;67,63;67,71;1984
110070719;VII/71 -HILTRUP-   ;1983-12-05;9,40;;58,31;9,32;67,63;67,71;1984
110070719;VII/71 -HILTRUP-   ;1984-01-02;9,37;;58,34;9,29;67,63;67,71;1984
110070719;VII/71 -HILTRUP-   ;1984-02-06;9,35;;58,36;9,27;67,63;67,71;1984
110070719;VII/71 -HILTRUP-   ;1984-03-05;9,23;;58,48;9,15;67,63;67,71;1984
110070719;VII/71 -HILTRUP-   ;1984-04-02;9,19;;58,52;9,11;67,63;67,71;1984
110070719;VII/71 -HILTRUP-   ;1984-05-07;9,05;;58,66;8,97;67,63;67,71;1984
110070719;VII/71 -HILTRUP-   ;1984-06-04;9,17;;58,54;9,09;67,63;67,71;1984
110070719;VII/71 -HILTRUP-   ;1984-07-02;9,12;;58,59;9,04;67,63;67,71;1984
110070719;VII/71 -HILTRUP-   ;1984-08-06;9,13;;58,58;9,05;67,63;67,71;1984
110070719;VII/71 -HILTRUP-   ;1984-09-03;9,17;;58,54;9,09;67,63;67,71;1984
110070719;VII/71 -HILTRUP-   ;1984-10-01;9,14;;58,57;9,06;67,63;67,71;1984
110070719;VII/71 -HILTRUP-   ;1984-11-05;9,22;;58,49;9,14;67,63;67,71;1985
110070719;VII/71 -HILTRUP-   ;1984-12-03;9,21;;58,50;9,13;67,63;67,71;1985
110070719;VII/71 -HILTRUP-   ;1985-01-07;9,22;;58,49;9,14;67,63;67,71;1985
110070719;VII/71 -HILTRUP-   ;1985-02-04;9,23;;58,48;9,15;67,63;67,71;1985
110070719;VII/71 -HILTRUP-   ;1985-03-04;9,22;;58,49;9,14;67,63;67,71;1985
110070719;VII/71 -HILTRUP-   ;1985-04-01;9,22;;58,49;9,14;67,63;67,71;1985
110070719;VII/71 -HILTRUP-   ;1985-05-06;9,17;;58,54;9,09;67,63;67,71;1985
110070719;VII/71 -HILTRUP-   ;1985-06-03;9,19;;58,52;9,11;67,63;67,71;1985
110070719;VII/71 -HILTRUP-   ;1985-07-01;9,20;;58,51;9,12;67,63;67,71;1985
110070719;VII/71 -HILTRUP-   ;1985-08-05;9,17;;58,54;9,09;67,63;67,71;1985
110070719;VII/71 -HILTRUP-   ;1985-09-02;9,27;;58,44;9,19;67,63;67,71;1985
110070719;VII/71 -HILTRUP-   ;1985-10-07;9,46;;58,25;9,38;67,63;67,71;1985
110070719;VII/71 -HILTRUP-   ;1985-11-04;9,54;;58,17;9,46;67,63;67,71;1986
110070719;VII/71 -HILTRUP-   ;1985-12-02;9,60;;58,11;9,52;67,63;67,71;1986
110070719;VII/71 -HILTRUP-   ;1986-01-06;9,55;;58,16;9,47;67,63;67,71;1986
110070719;VII/71 -HILTRUP-   ;1986-02-03;9,44;;58,27;9,36;67,63;67,71;1986
110070719;VII/71 -HILTRUP-   ;1986-03-03;9,34;;58,37;9,26;67,63;67,71;1986
110070719;VII/71 -HILTRUP-   ;1986-04-07;9,18;;58,53;9,10;67,63;67,71;1986
110070719;VII/71 -HILTRUP-   ;1986-05-05;9,20;;58,51;9,12;67,63;67,71;1986
110070719;VII/71 -HILTRUP-   ;1986-06-02;9,18;;58,53;9,10;67,63;67,71;1986
110070719;VII/71 -HILTRUP-   ;1986-07-07;9,16;;58,55;9,08;67,63;67,71;1986
110070719;VII/71 -HILTRUP-   ;1986-08-04;9,22;;58,49;9,14;67,63;67,71;1986
110070719;VII/71 -HILTRUP-   ;1986-09-01;9,37;;58,34;9,29;67,63;67,71;1986
110070719;VII/71 -HILTRUP-   ;1986-10-06;9,66;;58,05;9,58;67,63;67,71;1986
110070719;VII/71 -HILTRUP-   ;1986-11-03;9,77;;57,94;9,69;67,63;67,71;1987
110070719;VII/71 -HILTRUP-   ;1986-12-01;9,70;;58,01;9,62;67,63;67,71;1987
110070719;VII/71 -HILTRUP-   ;1987-01-05;9,72;;57,99;9,64;67,63;67,71;1987
110070719;VII/71 -HILTRUP-   ;1987-02-02;9,59;;58,12;9,51;67,63;67,71;1987
110070719;VII/71 -HILTRUP-   ;1987-03-02;9,69;;58,02;9,61;67,63;67,71;1987
110070719;VII/71 -HILTRUP-   ;1987-04-06;9,84;;57,87;9,76;67,63;67,71;1987
110070719;VII/71 -HILTRUP-   ;1987-05-04;9,79;;57,92;9,71;67,63;67,71;1987
110070719;VII/71 -HILTRUP-   ;1987-06-01;9,72;;57,99;9,64;67,63;67,71;1987
110070719;VII/71 -HILTRUP-   ;1987-07-06;9,56;;58,15;9,48;67,63;67,71;1987
110070719;VII/71 -HILTRUP-   ;1987-08-03;9,52;;58,19;9,44;67,63;67,71;1987
